datetime,ABUK,ADIB,AMOC,ARCC,BTFH,CCAP,COMI,EAST,EFID,EFIH,EGAL,EGCH,EMFD,ETEL,FWRY,GBCO,HELI,HRHO,ISPH,JUFO,MCQE,OIH,ORAS,ORHD,ORWE,PHDC,RAYA,RMDA,TMGH,VLMR,VLMRA
2014-12-14,1260.00126032,,266160.26792089,1386692.0,2932727.46986685,11753680.0,3738224.94462151,4202080.41783848,,,37329.61800215,,,872309.0,,639263.0,,,,152827.5,5461.0,,,0.0,,10094548.91466635,2221812.62719039,,1017415.0,1788990.0,
2014-12-15,1800.00180045,,582750.58660542,232543.0,2015926.55819139,10065950.0,6056843.95734441,5302786.72448775,,,6600.00318284,,,869736.0,,0.0,,,,297773.75,280104.0,,,0.0,,7117310.61056596,894131.04510277,,2221729.0,2877401.0,
2014-12-16,1680.00168042,,260520.26224358,18785.0,2099080.09435799,11207180.0,9375329.04307361,1133760.18649915,,,10560.00509255,,,2414776.0,,0.0,,,,606958.75,954.0,,,0.0,,6268278.93579198,2396232.44091681,,5039925.0,4208991.0,
2014-12-17,85350.08537143,,499845.50315193,518955.0,3144022.3060915,12341240.0,9436899.94477185,6214311.02650172,,,18470.10890718,,,2285996.0,,18231.0,,,,537471.25,8981.0,,,0.0,,13809824.58082048,1133524.78943954,,4501362.0,3565041.0,
2014-12-18,50685.05069773,,308670.31071213,401135.0,2809286.80238825,11869350.0,9125387.52000862,5222089.24859051,,,11190.30539651,,,1701891.0,,481081.0,,,,372860.0,453.0,,,0.0,,8574829.57385467,316556.66192978,,5952614.0,3572853.0,
2014-12-21,1365.00136534,723277.75536334,529590.53309372,308577.0,1599803.75998657,10388320.0,43033368.08721737,1569393.37221294,,,8778.00423318,,,1426219.0,,0.0,,,,4245.0,1240.0,,,0.0,,14397158.04902622,1269235.64450562,,2518719.0,1171436.0,
2014-12-22,12930.01293325,1298212.39782283,191970.19324006,8540.0,2328028.00203899,10820510.0,5367814.57716042,3523144.03960332,,,9216.90444484,,,1187503.0,,11481.0,,,,3240647.5,129.0,,,0.0,,13250090.75140581,585020.37522096,,2981834.0,3397036.0,
2014-12-23,75000.07501883,2419569.43612928,713970.71869356,6185.0,1270320.25530846,8224553.0,2716276.91711735,478191.56947655,,,1452.00070023,,,2207296.0,,367713.0,,,,97692.5,71985.0,,,0.0,,11797718.57685408,2032449.82942251,,1924251.0,2794502.0,
2014-12-24,21765.02177046,1035757.41597488,12855.01294005,793002.0,1428702.60313399,5563852.0,1521596.63602198,3390.14152306,,,10896.60525487,,,1921137.0,,1925.0,,,,625.0,392.0,,,0.0,344417.00481318,7666053.91470768,241229.742376,,1441558.0,1883816.0,
2014-12-25,33945.03395352,509844.64198026,404595.40727176,98408.0,1128946.16055364,11811210.0,948751.77833257,48006.82549625,,,1650.00079571,338551.62661635,,1864722.0,,0.0,8619137.712112,1555765.48559037,,414258.75,22808.0,119067856.76430625,,0.0,804292.45631609,3838618.98316023,463385.50512228,,2687794.0,1271359.0,
2014-12-28,21225.02123033,343867.95392242,0.0,51356.0,1667378.85776368,19719430.0,968199.75730563,13318.41312633,,,541.20026099,652708.95943608,,1811636.0,,32345.0,11307479.23658646,1795282.61625281,,102037.5,128.0,229149483.5370203,,0.0,92666.75764632,17775546.09851601,834665.10861008,,5942291.0,1652320.0,
2014-12-29,1500.00150038,446114.88913396,3600.00362382,266799.0,4024386.30638085,19129640.0,6253588.82812182,519478.65016816,,,1518.00073205,549890.8166366,,1487173.0,,6996.0,9456031.43190762,4967269.16548838,,16848725.0,88.0,148586785.4253916,,0.0,852875.83734829,10467340.09444181,332417.64499086,,5505464.0,1299835.0,
2014-12-30,15000.01500377,228882.3492725,12660.01274376,618477.0,4724817.94149245,23026000.0,2710353.91979849,13015.72191891,,,8877.00428092,433812.91726749,,1469622.0,,25994.0,7961452.36058509,3383134.99143263,,1523256.25,2450.0,171212024.05192924,,0.0,162975.16000802,12364916.4515715,794120.15191052,,4427135.0,348119.0,
